timestamp_s,frame_index,box_index,track_id,cx_px,cy_px,w_px,h_px,diameter_px,diameter_cm
8.0763,93,0,-1,344,423,151.51,111.96,131.73,8.1484
8.0995,94,0,-1,344,423,151.51,111.96,131.73,8.1484
8.1252,95,0,-1,344,423,151.80,111.90,131.85,8.1557
8.1479,96,0,-1,346,423,148.65,112.08,130.36,8.0637
8.1708,97,0,5,344,423,152.45,112.04,132.25,8.1802
8.1945,98,0,5,344,423,152.50,112.04,132.27,8.1819
8.2215,99,0,5,345,422,150.26,112.18,131.22,8.1169
8.2491,100,0,5,345,423,150.27,112.00,131.14,8.1116
8.2731,101,0,5,345,423,150.27,111.94,131.10,8.1095
8.2979,102,0,5,345,423,150.33,111.93,131.13,8.1113
8.3191,103,0,5,345,423,150.45,112.06,131.25,8.1187
8.3408,104,0,5,345,422,149.82,112.44,131.13,8.1111
8.3649,105,0,5,345,422,149.57,112.57,131.07,8.1074
8.3892,106,0,5,345,423,151.13,112.10,131.61,8.1411
8.4106,107,0,5,345,423,150.95,111.94,131.45,8.1308
8.4337,108,0,5,345,423,150.95,111.90,131.43,8.1296
8.4564,109,0,5,345,423,151.44,111.89,131.66,8.1441
8.4808,110,0,5,345,422,150.77,112.14,131.45,8.1311
8.5030,111,0,5,345,422,150.50,112.22,131.36,8.1253
8.5250,112,0,5,345,423,151.16,112.02,131.59,8.1396
8.5504,113,0,5,345,423,150.55,112.02,131.28,8.1206
8.5742,114,0,5,344,423,151.73,112.00,131.87,8.1566
8.6009,115,0,5,344,423,152.17,112.00,132.09,8.1703
8.6220,116,0,5,345,423,150.87,112.04,131.45,8.1312
8.6448,117,0,5,345,423,151.05,112.09,131.57,8.1384
8.6680,118,0,5,345,423,151.09,112.11,131.60,8.1400
8.6933,119,0,5,344,423,151.75,112.02,131.89,8.1580
8.7184,120,0,5,344,423,152.30,111.82,132.06,8.1685
8.7395,121,0,5,345,423,149.68,111.98,130.83,8.0924
8.7649,122,0,5,346,423,148.71,112.04,130.37,8.0643
8.7895,123,0,5,345,423,150.74,112.00,131.37,8.1258
8.8112,124,0,5,344,423,151.59,111.95,131.77,8.1509
8.8299,125,0,5,344,423,151.89,111.92,131.91,8.1591
8.8875,128,0,-1,344,423,151.78,112.26,132.02,8.1661
8.9113,129,0,-1,345,423,150.42,112.21,131.32,8.1227
8.9293,130,0,-1,345,423,150.42,112.21,131.32,8.1227
8.9487,131,0,-1,345,423,150.42,112.21,131.32,8.1227
8.9710,132,0,-1,345,423,150.42,112.21,131.32,8.1227
8.9926,133,0,-1,345,423,150.42,112.21,131.32,8.1227
9.0126,134,0,-1,345,423,150.42,112.21,131.32,8.1227
9.0345,135,0,-1,345,423,150.42,112.21,131.32,8.1227
9.0575,136,0,-1,345,423,150.42,112.21,131.32,8.1227
9.0753,137,0,-1,345,423,150.42,112.21,131.32,8.1227
9.0963,138,0,-1,345,423,150.42,112.21,131.32,8.1227
9.1163,139,0,-1,345,423,150.42,112.21,131.32,8.1227
9.1348,140,0,-1,345,423,150.42,112.21,131.32,8.1227
9.1533,141,0,-1,345,423,150.42,112.21,131.32,8.1227
9.1717,142,0,-1,345,423,150.42,112.21,131.32,8.1227
9.1895,143,0,-1,345,423,150.42,112.21,131.32,8.1227
9.2119,144,0,-1,345,423,150.42,112.21,131.32,8.1227
9.2346,145,0,-1,345,423,150.42,112.21,131.32,8.1227
9.2552,146,0,-1,345,423,150.42,112.21,131.32,8.1227
9.2781,147,0,-1,345,423,150.42,112.21,131.32,8.1227
9.3010,148,0,-1,345,423,150.42,112.21,131.32,8.1227
9.3230,149,0,-1,345,423,150.42,112.21,131.32,8.1227
9.3457,150,0,-1,345,423,150.42,112.21,131.32,8.1227
9.3649,151,0,-1,345,423,150.42,112.21,131.32,8.1227
9.3867,152,0,-1,345,423,150.42,112.21,131.32,8.1227
9.4095,153,0,-1,344,423,152.34,111.73,132.04,8.1673
9.9362,181,0,-1,345,424,155.99,110.65,133.32,8.2464
9.9616,182,0,6,373,421,155.77,114.11,134.94,8.3468
9.9835,183,0,6,376,421,155.31,114.86,135.09,8.3558
10.0062,184,0,6,376,422,155.17,115.11,135.14,8.3591
10.0272,185,0,6,377,422,155.13,115.17,135.15,8.3599
10.0522,186,0,6,377,422,155.13,115.17,135.15,8.3600
10.0762,187,0,6,377,422,155.14,115.17,135.15,8.3598
10.0994,188,0,6,377,422,155.14,115.15,135.15,8.3597
10.1212,189,0,6,377,422,155.15,115.14,135.15,8.3596
10.1444,190,0,6,377,422,155.15,115.13,135.14,8.3595
10.1644,191,0,6,377,422,155.16,115.13,135.14,8.3594
10.1844,192,0,6,377,422,155.16,115.12,135.14,8.3593
10.2032,193,0,6,376,422,155.17,115.12,135.14,8.3592
10.2213,194,0,6,376,422,155.17,115.11,135.14,8.3592
10.2397,195,0,6,376,422,155.17,115.11,135.14,8.3591
10.2620,196,0,6,376,422,155.17,115.11,135.14,8.3591
10.2843,197,0,6,376,422,155.17,115.10,135.14,8.3591
10.3027,198,0,6,376,422,155.17,115.10,135.14,8.3590
10.3264,199,0,6,376,422,155.18,115.10,135.14,8.3590
10.3504,200,0,6,376,422,155.18,115.10,135.14,8.3590
10.3719,201,0,6,376,422,155.18,115.10,135.14,8.3590
10.3931,202,0,6,376,422,155.18,115.10,135.14,8.3590
10.4160,203,0,6,376,422,155.18,115.09,135.14,8.3589
10.4366,204,0,6,376,422,155.18,115.09,135.14,8.3589
10.4564,205,0,6,376,422,155.18,115.09,135.14,8.3589
10.4802,206,0,6,376,422,155.18,115.09,135.14,8.3589
10.5219,207,0,-1,55,390,110.83,177.48,144.16,8.9170
10.5446,208,0,7,55,390,110.83,177.48,144.16,8.9170
10.5670,209,0,7,55,390,110.83,177.48,144.16,8.9170
10.5888,210,0,7,55,390,110.83,177.48,144.16,8.9170
10.6087,211,0,7,55,390,110.83,177.48,144.16,8.9170
10.6282,212,0,7,55,390,110.83,177.48,144.16,8.9170
10.6469,213,0,7,55,390,110.83,177.48,144.16,8.9170
10.6656,214,0,7,55,390,110.83,177.48,144.16,8.9170
10.6879,215,0,7,57,387,114.85,182.56,148.71,9.1983
10.7067,216,0,7,58,387,117.69,182.68,150.19,9.2898
10.7244,217,0,7,59,387,118.47,182.73,150.60,9.3154
10.7451,218,0,7,59,387,118.62,182.74,150.68,9.3204
10.7644,219,0,7,59,387,118.65,182.74,150.70,9.3214
10.7823,220,0,7,59,387,118.64,182.74,150.69,9.3209
10.8018,221,0,7,59,387,118.61,182.74,150.67,9.3201
10.8209,222,0,7,59,387,118.58,182.74,150.66,9.3191
10.8385,223,0,7,59,387,118.56,182.73,150.64,9.3182
10.8566,224,0,7,59,387,118.53,182.73,150.63,9.3175
10.8762,225,0,7,59,387,118.51,182.73,150.62,9.3167
10.8957,226,0,7,59,387,118.49,182.73,150.61,9.3161
10.9184,227,0,7,59,387,118.48,182.73,150.60,9.3156
10.9363,228,0,7,59,387,118.46,182.73,150.59,9.3151
10.9560,229,0,7,59,387,118.45,182.72,150.59,9.3147
10.9774,230,0,7,59,387,118.44,182.72,150.58,9.3143
10.9991,231,0,7,59,387,118.43,182.72,150.58,9.3140
11.0305,232,0,7,106,391,180.59,177.56,179.07,11.0766
11.0531,233,0,7,117,387,216.39,182.98,199.69,12.3517
11.0751,234,0,7,118,387,231.18,183.88,207.53,12.8368
11.0987,235,0,7,118,387,237.30,184.21,210.75,13.0363
11.1206,236,0,7,119,387,238.88,184.33,211.60,13.0889
11.1393,237,0,7,119,387,239.24,184.36,211.80,13.1013
11.1628,238,0,7,119,387,239.24,184.37,211.80,13.1013
11.1850,239,0,7,119,387,239.09,184.37,211.73,13.0965
11.2035,240,0,7,119,387,238.89,184.36,211.62,13.0901
11.2240,241,0,7,119,387,238.67,184.35,211.51,13.0833
11.2441,242,0,7,119,387,238.47,184.34,211.41,13.0766
11.2628,243,0,7,119,387,238.27,184.34,211.30,13.0704
11.2841,244,0,7,119,387,238.07,184.33,211.20,13.0641
11.3026,245,0,7,119,387,237.78,184.33,211.06,13.0550
11.3220,246,0,7,119,387,237.52,184.32,210.92,13.0468
11.3452,247,0,7,118,387,237.29,184.32,210.80,13.0394
11.3681,248,0,7,118,387,237.08,184.32,210.70,13.0329
11.3915,249,0,7,118,387,236.90,184.31,210.60,13.0271
11.4096,250,0,7,118,387,236.73,184.31,210.52,13.0219
11.4304,251,0,7,118,387,236.59,184.31,210.45,13.0174
11.4595,252,0,7,151,387,280.23,184.54,232.38,14.3742
11.4840,253,0,7,179,388,294.41,183.16,238.79,14.7703
11.5065,254,0,7,189,384,301.04,189.09,245.07,15.1587
11.5266,255,0,7,193,383,300.74,190.72,245.73,15.1999
11.5486,256,0,7,194,383,300.39,191.30,245.85,15.2070
11.5695,257,0,7,195,383,300.05,191.47,245.76,15.2019
11.5895,258,0,7,195,383,299.73,191.49,245.61,15.1925
11.6119,259,0,7,195,383,299.43,191.46,245.45,15.1823
11.6319,260,0,7,195,383,299.16,191.41,245.28,15.1722
11.6499,261,0,7,195,383,298.90,191.36,245.13,15.1629
11.6701,262,0,7,195,383,298.68,191.31,245.00,15.1544
11.6897,263,0,7,194,383,298.48,191.27,244.87,15.1468
11.7103,264,0,7,194,383,298.30,191.23,244.76,15.1400
11.7293,265,0,7,194,383,298.14,191.19,244.67,15.1339
11.7479,266,0,7,194,383,297.99,191.16,244.58,15.1285
11.7657,267,0,7,194,383,297.87,191.14,244.50,15.1238
11.7855,268,0,7,194,383,297.75,191.11,244.43,15.1196
11.8027,269,0,7,194,383,297.66,191.09,244.37,15.1159
11.8214,270,0,7,194,383,297.57,191.07,244.32,15.1126
11.8422,271,0,7,194,383,297.49,191.06,244.27,15.1097
11.8615,272,0,7,194,383,297.43,191.04,244.23,15.1072
11.8839,273,0,7,194,383,297.37,191.03,244.20,15.1049
11.9048,274,0,7,194,383,297.31,191.02,244.16,15.1030
11.9221,275,0,7,194,383,297.27,191.01,244.14,15.1012
11.9434,276,0,7,194,383,297.23,191.00,244.11,15.0997
11.9743,277,0,7,249,387,293.95,185.83,239.89,14.8388
11.9940,278,0,7,258,386,292.60,186.39,239.49,14.8140
11.9940,278,1,8,57,426,115.83,106.01,110.92,6.8612
12.0135,279,0,7,261,386,292.09,186.09,239.09,14.7889
12.0135,279,1,8,57,426,115.83,106.01,110.92,6.8612
12.0331,280,0,7,262,386,291.90,185.98,238.94,14.7799
12.0331,280,1,8,57,426,115.83,106.01,110.92,6.8612
12.0515,281,0,7,262,386,291.84,185.95,238.89,14.7770
12.0515,281,1,8,57,426,115.83,106.01,110.92,6.8612
12.0697,282,0,7,262,386,291.82,185.95,238.88,14.7763
12.0697,282,1,8,57,426,115.83,106.01,110.92,6.8612
12.0911,283,0,7,262,386,291.82,185.95,238.89,14.7765
12.0911,283,1,8,57,426,115.83,106.01,110.92,6.8612
12.1148,284,0,7,262,386,291.82,185.96,238.89,14.7769
12.1148,284,1,8,57,426,115.83,106.01,110.92,6.8612
12.1346,285,0,7,262,386,291.83,185.97,238.90,14.7774
12.1346,285,1,8,57,426,115.83,106.01,110.92,6.8612
12.1558,286,0,7,262,386,291.84,185.98,238.91,14.7778
12.1558,286,1,8,57,426,115.83,106.01,110.92,6.8612
12.1784,287,0,7,262,386,291.84,185.99,238.92,14.7783
12.1784,287,1,8,57,426,115.83,106.01,110.92,6.8612
12.2052,288,0,7,301,386,292.83,184.85,238.84,14.7734
12.2052,288,1,8,79,426,142.26,106.22,124.24,7.6849
12.2286,289,0,7,306,386,293.04,185.79,239.41,14.8091
12.2286,289,1,8,78,425,151.55,106.99,129.27,7.9960
12.2497,290,0,7,308,386,293.12,186.14,239.63,14.8225
12.2497,290,1,8,77,425,155.35,107.25,131.30,8.1215
12.2725,291,0,7,309,386,293.15,186.26,239.71,14.8271
12.2725,291,1,8,77,425,155.85,107.33,131.59,8.1395
12.2936,292,0,7,309,386,293.16,186.30,239.73,14.8285
12.2936,292,1,8,77,425,155.98,107.35,131.66,8.1442
12.3151,293,0,7,309,386,293.16,186.30,239.73,14.8287
12.3151,293,1,8,77,425,155.98,107.35,131.67,8.1443
12.3365,294,0,7,308,386,293.16,186.29,239.73,14.8285
12.3365,294,1,8,77,425,155.94,107.34,131.64,8.1427
12.3587,295,0,7,308,386,293.16,186.28,239.72,14.8281
12.3587,295,1,8,77,425,155.89,107.33,131.61,8.1406
12.3903,296,0,7,326,384,279.05,188.89,233.97,14.4726
12.3903,296,1,8,82,423,163.71,110.45,137.08,8.4792
12.4142,297,0,7,322,386,289.61,186.63,238.12,14.7289
12.4142,297,1,8,82,426,164.61,107.17,135.89,8.4055
12.4382,298,0,7,320,385,293.30,186.56,239.93,14.8411
12.4382,298,1,8,82,425,164.77,107.94,136.35,8.4341
12.4570,299,0,7,319,385,295.68,186.73,241.21,14.9201
12.4570,299,1,8,82,425,164.25,108.24,136.25,8.4277
12.4771,300,0,7,319,385,296.59,186.80,241.69,14.9502
12.4771,300,1,8,81,425,163.98,108.35,136.17,8.4227
12.4977,301,0,7,319,385,296.92,186.83,241.87,14.9612
12.4977,301,1,8,81,425,163.84,108.39,136.12,8.4195
12.5183,302,0,7,319,386,297.02,186.84,241.93,14.9650
12.5183,302,1,8,81,425,163.75,108.41,136.08,8.4171
12.5419,303,0,7,318,386,297.05,186.85,241.95,14.9660
12.5419,303,1,8,81,425,163.68,108.41,136.04,8.4151
12.5642,304,0,7,318,386,297.04,186.85,241.95,14.9659
12.5642,304,1,8,81,425,163.59,108.41,136.00,8.4121
12.5854,305,0,7,318,386,297.03,186.86,241.94,14.9655
12.5854,305,1,8,81,425,163.50,108.40,135.95,8.4093
12.6081,306,0,7,318,386,297.01,186.86,241.94,14.9651
12.6081,306,1,8,81,425,163.42,108.40,135.91,8.4068
12.6404,307,0,7,317,383,296.83,190.03,243.43,15.0577
12.6404,307,1,8,81,423,162.24,110.33,136.28,8.4299
12.6606,308,0,7,317,383,296.19,190.88,243.54,15.0642
12.6606,308,1,8,81,423,162.64,110.85,136.74,8.4584
12.6787,309,0,7,317,383,295.95,191.19,243.57,15.0664
12.6787,309,1,8,81,423,162.57,111.04,136.80,8.4619
12.6982,310,0,7,317,383,295.87,191.30,243.58,15.0670
12.6982,310,1,8,81,423,162.47,111.10,136.79,8.4610
12.7174,311,0,7,317,383,295.83,191.33,243.58,15.0669
12.7174,311,1,8,81,423,162.42,111.12,136.77,8.4599
12.7345,312,0,7,317,383,295.82,191.33,243.58,15.0666
12.7345,312,1,8,81,423,162.38,111.11,136.75,8.4587
12.7522,313,0,7,317,383,295.82,191.32,243.57,15.0663
12.7522,313,1,8,81,423,162.36,111.11,136.73,8.4576
12.7706,314,0,7,317,383,295.83,191.31,243.57,15.0660
12.7706,314,1,8,81,423,162.33,111.10,136.72,8.4566
12.7886,315,0,7,317,383,295.83,191.30,243.56,15.0657
12.7886,315,1,8,81,423,162.31,111.09,136.70,8.4558
12.8070,316,0,7,317,383,295.83,191.29,243.56,15.0655
12.8070,316,1,8,81,423,162.30,111.08,136.69,8.4550
12.8261,317,0,7,317,383,295.83,191.28,243.55,15.0652
12.8261,317,1,8,81,423,162.28,111.07,136.68,8.4543
12.8493,318,0,7,317,383,295.83,191.27,243.55,15.0650
12.8493,318,1,8,81,423,162.27,111.07,136.67,8.4537
12.8713,319,0,7,317,383,295.84,191.26,243.55,15.0648
12.8713,319,1,8,81,423,162.26,111.06,136.66,8.4532
12.8908,320,0,7,317,383,295.84,191.25,243.55,15.0647
12.8908,320,1,8,81,423,162.25,111.06,136.65,8.4527
12.9090,321,0,7,317,383,295.84,191.25,243.54,15.0645
12.9090,321,1,8,81,423,162.24,111.05,136.65,8.4523
12.9306,322,0,7,317,383,295.84,191.24,243.54,15.0644
12.9306,322,1,8,81,423,162.23,111.05,136.64,8.4520
12.9530,323,0,7,317,383,295.84,191.24,243.54,15.0643
12.9530,323,1,8,81,423,162.22,111.05,136.64,8.4517
12.9764,324,0,7,318,385,295.55,189.41,242.48,14.9987
12.9764,324,1,8,82,425,163.58,109.66,136.62,8.4506
12.9990,325,0,7,318,385,295.73,188.95,242.34,14.9901
12.9990,325,1,8,82,424,163.56,109.36,136.46,8.4409
13.0224,326,0,7,318,385,295.81,188.69,242.25,14.9843
13.0224,326,1,8,82,424,163.55,109.19,136.37,8.4352
13.0457,327,0,7,318,385,295.83,188.60,242.21,14.9823
13.0457,327,1,8,82,424,163.54,109.13,136.33,8.4330
13.0639,328,0,7,318,385,295.84,188.57,242.21,14.9819
13.0639,328,1,8,82,424,163.53,109.12,136.32,8.4322
13.0865,329,0,7,318,385,295.85,188.57,242.21,14.9819
13.0865,329,1,8,82,424,163.52,109.12,136.32,8.4319
13.1075,330,0,7,318,385,295.85,188.57,242.21,14.9822
13.1075,330,1,8,82,424,163.51,109.12,136.31,8.4317
13.1288,331,0,7,318,385,295.85,188.58,242.22,14.9824
13.1288,331,1,8,82,424,163.50,109.13,136.31,8.4317
13.1499,332,0,7,318,385,295.85,188.59,242.22,14.9827
13.1499,332,1,8,82,424,163.49,109.13,136.31,8.4316
13.1702,333,0,7,318,385,295.85,188.60,242.22,14.9829
13.1702,333,1,8,82,424,163.49,109.14,136.31,8.4316
13.1911,334,0,7,318,385,295.85,188.61,242.23,14.9832
13.1911,334,1,8,82,424,163.48,109.14,136.31,8.4316
13.2116,335,0,7,318,385,295.85,188.61,242.23,14.9834
13.2116,335,1,8,82,424,163.47,109.15,136.31,8.4316
13.2306,336,0,7,318,385,295.85,188.62,242.23,14.9835
13.2306,336,1,8,82,424,163.47,109.15,136.31,8.4316
13.2508,337,0,7,318,385,295.85,188.62,242.24,14.9837
13.2508,337,1,8,82,424,163.47,109.15,136.31,8.4316
13.2704,338,0,7,318,385,295.85,188.63,242.24,14.9838
13.2704,338,1,8,82,424,163.46,109.16,136.31,8.4316
13.2901,339,0,7,318,385,295.85,188.63,242.24,14.9839
13.2901,339,1,8,82,424,163.46,109.16,136.31,8.4316
13.3093,340,0,7,318,385,295.85,188.63,242.24,14.9840
13.3093,340,1,8,82,424,163.46,109.16,136.31,8.4316
13.3289,341,0,7,318,385,295.85,188.64,242.24,14.9841
13.3289,341,1,8,82,424,163.46,109.16,136.31,8.4315
13.3516,342,0,7,318,385,295.85,188.64,242.24,14.9842
13.3516,342,1,8,82,424,163.45,109.17,136.31,8.4315
13.3744,343,0,7,318,385,295.85,188.64,242.25,14.9843
13.3744,343,1,8,82,424,163.45,109.17,136.31,8.4315
13.3953,344,0,7,318,385,295.85,188.64,242.25,14.9843
13.3953,344,1,8,82,424,163.45,109.17,136.31,8.4315
13.4183,345,0,7,318,385,295.85,188.65,242.25,14.9844
13.4183,345,1,8,82,424,163.45,109.17,136.31,8.4315
13.4410,346,0,7,318,385,295.85,188.65,242.25,14.9844
13.4410,346,1,8,82,424,163.45,109.17,136.31,8.4315
13.4627,347,0,7,318,385,295.73,188.64,242.18,14.9803
13.4627,347,1,8,82,424,163.92,109.17,136.54,8.4459
13.4840,348,0,7,318,385,295.49,188.51,242.00,14.9692
13.4840,348,1,8,82,424,163.94,109.17,136.55,8.4466
13.5068,349,0,7,318,385,295.56,188.54,242.05,14.9723
13.5068,349,1,8,82,424,164.03,109.21,136.62,8.4508
13.5306,350,0,7,318,384,295.69,188.85,242.27,14.9858
13.5306,350,1,8,82,424,163.98,109.25,136.62,8.4505
13.5527,351,0,7,318,384,295.59,188.86,242.22,14.9829
13.5527,351,1,8,82,424,163.87,109.21,136.54,8.4457
13.5744,352,0,7,318,384,295.55,188.86,242.21,14.9819
13.5744,352,1,8,82,424,163.83,109.19,136.51,8.4439
13.5976,353,0,7,318,384,295.54,188.86,242.20,14.9815
13.5976,353,1,8,82,424,163.81,109.19,136.50,8.4432
13.6198,354,0,7,318,384,295.53,188.87,242.20,14.9814
13.6198,354,1,8,82,424,163.80,109.19,136.49,8.4430
13.6420,355,0,7,318,384,295.53,188.87,242.20,14.9814
13.6420,355,1,8,82,424,163.80,109.19,136.49,8.4429
13.6636,356,0,7,318,384,295.53,188.87,242.20,14.9815
13.6636,356,1,8,82,424,163.80,109.19,136.49,8.4428
13.6855,357,0,7,318,384,295.54,188.87,242.20,14.9815
13.6855,357,1,8,82,424,163.80,109.19,136.49,8.4428
13.7083,358,0,7,318,384,295.54,188.87,242.20,14.9816
13.7083,358,1,8,82,424,163.80,109.19,136.49,8.4428
13.7262,359,0,7,318,384,295.54,188.87,242.20,14.9816
13.7262,359,1,8,82,424,163.80,109.19,136.49,8.4428
13.7453,360,0,7,318,384,295.54,188.87,242.20,14.9816
13.7453,360,1,8,82,424,163.79,109.19,136.49,8.4428
13.7651,361,0,7,318,384,295.54,188.87,242.20,14.9817
13.7651,361,1,8,82,424,163.79,109.19,136.49,8.4428
13.7836,362,0,7,318,384,295.54,188.87,242.20,14.9817
13.7836,362,1,8,82,424,163.79,109.19,136.49,8.4428
13.8050,363,0,7,318,384,295.54,188.87,242.20,14.9817
13.8050,363,1,8,82,424,163.79,109.19,136.49,8.4428
13.8267,364,0,7,318,384,295.54,188.87,242.20,14.9818
13.8267,364,1,8,82,424,163.79,109.19,136.49,8.4428
13.8443,365,0,7,318,384,295.55,188.87,242.21,14.9818
13.8443,365,1,8,82,424,163.79,109.19,136.49,8.4428
13.8621,366,0,7,318,384,295.55,188.87,242.21,14.9818
13.8621,366,1,8,82,424,163.79,109.19,136.49,8.4428
13.8795,367,0,7,318,384,295.55,188.87,242.21,14.9818
13.8795,367,1,8,82,424,163.79,109.19,136.49,8.4428
13.8969,368,0,7,318,384,295.55,188.87,242.21,14.9818
13.8969,368,1,8,82,424,163.79,109.19,136.49,8.4428
13.9163,369,0,7,318,384,295.55,188.87,242.21,14.9818
13.9163,369,1,8,82,424,163.79,109.19,136.49,8.4428
13.9344,370,0,7,318,384,295.55,188.87,242.21,14.9818
13.9344,370,1,8,82,424,163.79,109.19,136.49,8.4428
13.9540,371,0,7,318,384,295.55,188.87,242.21,14.9819
13.9540,371,1,8,82,424,163.79,109.19,136.49,8.4428
13.9743,372,0,7,318,384,295.55,188.87,242.21,14.9819
13.9743,372,1,8,82,424,163.79,109.19,136.49,8.4428
13.9954,373,0,7,318,384,295.37,189.07,242.22,14.9827
13.9954,373,1,8,82,424,164.35,109.39,136.87,8.4664
14.0189,374,0,7,318,384,295.65,189.05,242.35,14.9906
14.0189,374,1,8,82,424,164.50,109.35,136.92,8.4693
14.0411,375,0,7,318,384,295.82,189.07,242.45,14.9967
14.0411,375,1,8,82,424,164.59,109.34,136.97,8.4721
14.0646,376,0,7,318,384,295.88,189.08,242.48,14.9989
14.0646,376,1,8,82,424,164.62,109.34,136.98,8.4730
14.0849,377,0,7,318,384,295.91,189.08,242.49,14.9996
14.0849,377,1,8,82,424,164.63,109.34,136.98,8.4732
14.1069,378,0,7,318,384,295.91,189.08,242.50,14.9998
14.1069,378,1,8,82,424,164.63,109.34,136.98,8.4732
14.1288,379,0,7,318,384,295.91,189.08,242.50,14.9998
14.1288,379,1,8,82,424,164.62,109.34,136.98,8.4731
14.1504,380,0,7,318,384,295.91,189.08,242.50,14.9997
14.1504,380,1,8,82,424,164.62,109.34,136.98,8.4730
14.1680,381,0,7,318,384,295.91,189.08,242.49,14.9997
14.1680,381,1,8,82,424,164.62,109.34,136.98,8.4729
14.1887,382,0,7,318,384,295.91,189.08,242.49,14.9996
14.1887,382,1,8,82,424,164.61,109.34,136.98,8.4727
14.2070,383,0,7,318,384,295.91,189.08,242.49,14.9995
14.2070,383,1,8,82,424,164.61,109.34,136.97,8.4726
14.2264,384,0,7,318,384,295.91,189.07,242.49,14.9994
14.2264,384,1,8,82,424,164.61,109.34,136.97,8.4725
14.2469,385,0,7,318,384,295.90,189.07,242.49,14.9993
14.2469,385,1,8,82,424,164.61,109.34,136.97,8.4725
14.2657,386,0,7,318,384,295.90,189.07,242.49,14.9993
14.2657,386,1,8,82,424,164.60,109.34,136.97,8.4724
14.2845,387,0,7,318,384,295.90,189.07,242.49,14.9992
14.2845,387,1,8,82,424,164.60,109.34,136.97,8.4723
14.3093,388,0,7,318,384,295.90,189.07,242.49,14.9992
14.3093,388,1,8,82,424,164.60,109.34,136.97,8.4723
14.3313,389,0,7,318,384,295.90,189.07,242.49,14.9991
14.3313,389,1,8,82,424,164.60,109.34,136.97,8.4722
14.3522,390,0,7,318,384,295.90,189.07,242.49,14.9991
14.3522,390,1,8,82,424,164.60,109.34,136.97,8.4722
14.3752,391,0,7,318,384,295.90,189.07,242.48,14.9991
14.3752,391,1,8,82,424,164.60,109.34,136.97,8.4721
14.3988,392,0,7,318,384,295.90,189.07,242.48,14.9990
14.3988,392,1,8,82,424,164.60,109.34,136.97,8.4721
14.4226,393,0,7,318,384,295.90,189.07,242.48,14.9990
