timestamp_s,frame_index,box_index,track_id,cx_px,cy_px,w_px,h_px,diameter_px,diameter_cm
35.7956,832,0,3,467,167,84.77,82.74,83.75,5.1807
35.8332,833,0,3,467,167,84.77,82.74,83.75,5.1807
35.8705,834,0,3,467,167,84.77,82.74,83.75,5.1807
35.9073,835,0,3,467,167,84.77,82.74,83.75,5.1807
35.9436,836,0,3,467,167,84.77,82.74,83.75,5.1807
35.9804,837,0,3,467,167,84.77,82.74,83.75,5.1807
36.0171,838,0,3,467,167,84.77,82.74,83.75,5.1807
36.0649,839,0,3,399,222,92.28,76.57,84.43,5.2224
36.1246,840,0,-1,264,290,121.66,116.67,119.16,7.3709
36.1649,841,0,4,264,290,121.66,116.67,119.16,7.3709
36.2060,842,0,4,264,290,121.66,116.67,119.16,7.3709
36.2465,843,0,4,264,290,121.66,116.67,119.16,7.3709
36.2858,844,0,4,264,290,121.66,116.67,119.16,7.3709
36.3260,845,0,4,264,290,121.66,116.67,119.16,7.3709
36.3650,846,0,4,264,290,121.66,116.67,119.16,7.3709
36.4057,847,0,4,264,290,121.66,116.67,119.16,7.3709
36.4454,848,0,4,264,290,121.66,116.67,119.16,7.3709
36.4866,849,0,4,264,290,121.66,116.67,119.16,7.3709
36.5261,850,0,4,264,290,121.66,116.67,119.16,7.3709
36.5671,851,0,4,264,290,121.66,116.67,119.16,7.3709
36.6067,852,0,4,264,290,121.66,116.67,119.16,7.3709
36.6476,853,0,4,264,290,121.66,116.67,119.16,7.3709
36.6870,854,0,4,264,290,121.66,116.67,119.16,7.3709
36.7312,855,0,4,264,290,121.66,116.67,119.16,7.3709
36.7880,856,0,4,226,225,192.93,175.33,184.13,11.3893
36.8316,857,0,4,226,223,198.68,191.05,194.86,12.0535
36.8733,858,0,4,225,221,198.40,196.84,197.62,12.2239
36.9124,859,0,4,225,221,198.29,198.96,198.63,12.2862
36.9515,860,0,4,225,220,198.25,199.59,198.92,12.3042
36.9917,861,0,4,225,220,198.23,199.64,198.94,12.3054
37.0307,862,0,4,225,220,198.22,199.50,198.86,12.3006
37.0735,863,0,4,225,220,198.22,199.29,198.75,12.2941
37.1127,864,0,4,225,221,198.22,199.07,198.64,12.2873
37.1547,865,0,4,225,221,198.22,198.86,198.54,12.2808
37.2055,866,0,4,225,221,198.22,198.67,198.44,12.2749
37.2582,867,0,4,225,221,198.21,198.50,198.36,12.2696
37.3084,868,0,4,225,221,198.21,198.35,198.28,12.2649
37.3558,869,0,4,225,221,198.21,198.22,198.21,12.2607
37.3946,870,0,4,225,221,198.21,198.10,198.15,12.2569
37.4376,871,0,4,225,221,198.21,197.99,198.10,12.2536
37.4882,872,0,4,236,188,278.54,280.18,279.36,17.2801
37.5376,873,0,4,236,186,282.71,278.62,280.66,17.3606
37.5791,874,0,4,236,186,284.69,278.05,281.37,17.4043
37.6198,875,0,4,236,186,285.38,277.77,281.58,17.4170
37.6622,876,0,4,236,186,285.57,277.61,281.59,17.4180
37.7086,877,0,4,236,187,285.58,277.50,281.54,17.4149
37.7517,878,0,4,236,187,285.52,277.42,281.47,17.4105
37.8070,879,0,4,236,186,285.50,279.94,282.72,17.4877
37.8466,880,0,4,236,186,285.22,281.02,283.12,17.5126
37.8874,881,0,4,236,185,285.08,281.38,283.23,17.5195
37.9268,882,0,4,236,185,284.99,281.48,283.24,17.5198
37.9673,883,0,4,236,185,284.93,281.48,283.20,17.5178
38.0065,884,0,4,236,185,284.88,281.44,283.16,17.5151
38.0466,885,0,4,236,185,284.84,281.40,283.12,17.5124
38.0860,886,0,4,236,185,284.80,281.35,283.08,17.5099
38.1261,887,0,4,236,185,284.77,281.31,283.04,17.5076
38.1732,888,0,4,236,185,284.74,281.27,283.01,17.5056
38.2153,889,0,4,236,185,284.72,281.24,282.98,17.5038
38.2588,890,0,4,236,185,284.69,281.21,282.95,17.5022
38.3077,891,0,4,236,186,283.63,280.51,282.07,17.4476
38.3535,892,0,4,236,186,283.66,280.63,282.14,17.4523
38.3975,893,0,4,236,186,283.66,280.67,282.16,17.4533
38.4434,894,0,4,236,186,283.65,280.67,282.16,17.4531
38.4930,895,0,4,236,186,283.73,281.55,282.64,17.4829
38.5438,896,0,4,236,186,283.56,281.50,282.53,17.4761
38.5933,897,0,4,236,186,283.55,281.49,282.52,17.4754
38.6351,898,0,4,236,186,283.48,281.73,282.60,17.4806
38.6762,899,0,4,236,186,283.48,281.83,282.65,17.4838
38.7158,900,0,4,236,186,283.47,281.86,282.67,17.4846
38.7559,901,0,4,236,186,283.47,281.86,282.67,17.4845
38.7948,902,0,4,236,186,283.47,281.86,282.66,17.4842
38.8347,903,0,4,236,186,283.46,281.85,282.65,17.4838
38.8738,904,0,4,236,186,283.46,281.84,282.65,17.4834
38.9147,905,0,4,236,186,283.46,281.83,282.64,17.4830
38.9540,906,0,4,236,186,283.45,281.82,282.64,17.4827
38.9947,907,0,4,236,186,283.45,281.81,282.63,17.4824
39.0345,908,0,4,236,186,283.45,281.81,282.63,17.4821
39.0786,909,0,4,236,186,283.45,281.80,282.62,17.4819
39.1227,910,0,4,236,186,283.43,281.18,282.30,17.4621
39.1637,911,0,4,236,186,283.39,281.42,282.40,17.4683
39.1994,912,0,4,236,186,283.32,281.48,282.40,17.4683
39.2387,913,0,4,236,186,283.30,281.51,282.40,17.4682
39.2761,914,0,4,236,186,283.29,281.51,282.40,17.4682
39.3185,915,0,4,236,186,283.49,281.33,282.41,17.4686
39.3567,916,0,4,236,186,283.56,281.19,282.38,17.4665
39.3970,917,0,4,236,186,283.64,281.36,282.50,17.4740
39.4380,918,0,4,236,186,283.63,281.42,282.53,17.4759
39.4787,919,0,4,236,186,283.63,281.45,282.54,17.4766
39.5178,920,0,4,236,186,283.63,281.46,282.54,17.4768
39.5585,921,0,4,236,186,283.62,281.46,282.54,17.4769
39.5978,922,0,4,236,186,283.62,281.46,282.54,17.4769
39.6393,923,0,4,236,186,283.62,281.46,282.54,17.4769
39.6793,924,0,4,236,186,283.62,281.46,282.54,17.4768
39.7213,925,0,4,236,186,283.62,281.46,282.54,17.4768
39.7614,926,0,4,236,186,283.62,281.46,282.54,17.4768
39.8060,927,0,4,236,186,284.81,282.46,283.63,17.5443
39.8478,928,0,4,236,186,284.86,282.41,283.64,17.5444
39.8954,929,0,4,236,186,284.77,282.46,283.62,17.5433
39.9384,930,0,4,236,186,284.61,282.47,283.54,17.5384
39.9817,931,0,4,236,186,284.70,282.40,283.55,17.5393
40.0243,932,0,4,236,186,284.53,282.41,283.47,17.5345
40.0677,933,0,4,236,186,284.57,282.41,283.49,17.5354
40.1087,934,0,4,236,186,284.53,282.42,283.48,17.5346
40.1495,935,0,4,236,186,284.52,282.42,283.47,17.5343
40.1905,936,0,4,236,186,284.52,282.42,283.47,17.5342
40.2345,937,0,4,236,186,284.63,282.40,283.52,17.5371
40.2781,938,0,4,236,186,284.60,282.41,283.50,17.5362
40.3193,939,0,4,236,186,284.72,282.48,283.60,17.5423
40.3617,940,0,4,236,186,284.84,281.87,283.36,17.5271
40.4043,941,0,4,236,186,284.90,281.69,283.30,17.5236
40.4472,942,0,4,236,186,284.93,281.72,283.32,17.5251
40.4832,943,0,4,236,186,284.92,281.72,283.32,17.5249
40.5227,944,0,4,236,186,284.92,281.72,283.32,17.5249
40.5631,945,0,4,236,186,284.81,282.20,283.50,17.5364
40.6014,946,0,4,236,186,284.97,282.39,283.68,17.5473
40.6382,947,0,4,236,186,285.02,282.46,283.74,17.5509
40.6779,948,0,4,236,186,284.94,282.56,283.75,17.5514
40.7178,949,0,4,236,186,284.83,282.62,283.72,17.5500
40.7610,950,0,4,236,186,284.81,282.66,283.73,17.5506
40.8042,951,0,4,236,186,284.72,282.50,283.61,17.5430
40.8459,952,0,4,236,186,284.68,282.45,283.57,17.5402
40.8863,953,0,4,236,186,284.67,282.43,283.55,17.5391
40.9268,954,0,4,236,186,284.67,282.42,283.54,17.5387
40.9675,955,0,4,236,186,284.67,282.42,283.54,17.5386
41.0087,956,0,4,236,186,284.67,282.41,283.54,17.5386
41.0505,957,0,4,236,186,284.80,282.46,283.63,17.5440
41.0917,958,0,4,236,186,284.82,282.48,283.65,17.5453
41.1376,959,0,4,236,186,284.67,282.54,283.61,17.5428
41.1837,960,0,4,236,186,284.55,282.53,283.54,17.5386
41.2261,961,0,4,236,186,284.53,282.50,283.51,17.5368
41.2675,962,0,4,236,186,284.52,282.49,283.50,17.5364
41.3081,963,0,4,236,186,284.51,282.49,283.50,17.5362
41.3491,964,0,4,236,186,284.51,282.49,283.50,17.5362
41.3852,965,0,4,236,186,284.52,282.49,283.50,17.5362
41.4250,966,0,4,236,186,284.52,282.49,283.50,17.5362
41.4662,967,0,4,236,186,284.37,282.54,283.45,17.5332
41.5102,968,0,4,236,186,284.51,282.52,283.51,17.5370
41.5539,969,0,4,236,186,284.54,282.51,283.53,17.5378
41.5922,970,0,4,236,186,284.55,282.44,283.50,17.5358
41.6307,971,0,4,236,186,284.55,282.44,283.49,17.5357
41.6767,972,0,4,236,186,284.51,282.50,283.50,17.5363
41.7205,973,0,4,236,186,284.39,282.32,283.36,17.5272
41.7639,974,0,4,236,186,284.45,282.34,283.40,17.5296
41.8067,975,0,4,236,186,284.45,282.35,283.40,17.5299
41.8487,976,0,4,236,186,284.58,282.34,283.46,17.5335
41.8877,977,0,4,236,186,284.54,282.29,283.41,17.5306
41.9259,978,0,4,236,186,284.50,282.24,283.37,17.5282
41.9658,979,0,4,236,186,284.40,282.24,283.32,17.5250
42.0069,980,0,4,236,186,284.37,282.24,283.30,17.5239
42.0505,981,0,4,236,186,284.44,282.29,283.36,17.5277
42.0958,982,0,4,236,186,284.47,282.42,283.44,17.5326
42.1404,983,0,4,236,186,284.54,282.40,283.47,17.5341
42.1876,984,0,4,236,186,284.48,282.36,283.42,17.5310
42.2305,985,0,4,236,186,284.41,282.30,283.35,17.5270
42.2696,986,0,4,236,186,284.39,282.26,283.33,17.5253
42.3143,987,0,4,236,186,284.39,282.25,283.32,17.5248
42.3639,988,0,4,236,186,284.57,282.28,283.42,17.5312
42.4119,989,0,4,236,186,284.49,282.29,283.39,17.5295
42.4575,990,0,4,236,186,284.47,282.28,283.38,17.5284
42.5047,991,0,4,236,186,284.46,282.28,283.37,17.5280
42.5605,992,0,4,236,186,284.45,282.34,283.40,17.5298
42.6100,993,0,4,236,186,284.45,282.37,283.41,17.5305
42.6507,994,0,4,236,186,284.45,282.38,283.41,17.5308
42.6912,995,0,4,236,186,284.45,282.38,283.42,17.5309
42.7398,996,0,4,236,186,284.45,282.38,283.42,17.5310
42.7829,997,0,4,236,186,284.45,282.39,283.42,17.5311
42.8238,998,0,4,236,186,284.45,282.39,283.42,17.5313
42.8645,999,0,4,236,186,284.50,282.40,283.45,17.5332
42.9056,1000,0,4,236,186,284.41,282.39,283.40,17.5301
42.9463,1001,0,4,236,186,284.38,282.39,283.38,17.5288
42.9951,1002,0,4,236,186,284.48,282.41,283.45,17.5327
43.0379,1003,0,4,236,186,284.52,282.42,283.47,17.5343
43.0860,1004,0,4,236,186,284.50,282.35,283.42,17.5314
43.1338,1005,0,4,236,186,284.48,282.32,283.40,17.5301
43.1811,1006,0,4,236,186,284.46,282.30,283.38,17.5286
43.2306,1007,0,4,236,186,284.45,282.39,283.42,17.5314
43.2782,1008,0,4,236,186,284.45,282.43,283.44,17.5324
43.3219,1009,0,4,236,186,284.37,282.20,283.28,17.5226
43.3652,1010,0,4,236,186,284.33,282.10,283.22,17.5186
43.4063,1011,0,4,236,186,284.54,282.38,283.46,17.5334
43.4505,1012,0,4,236,186,284.61,282.47,283.54,17.5386
43.4956,1013,0,4,236,186,284.52,282.45,283.48,17.5351
43.5440,1014,0,4,236,186,284.46,282.31,283.38,17.5289
43.5863,1015,0,4,236,186,284.36,282.40,283.38,17.5289
43.6265,1016,0,4,236,186,284.33,282.43,283.38,17.5288
43.6678,1017,0,4,236,186,284.32,282.44,283.38,17.5288
43.7093,1018,0,4,236,186,284.32,282.45,283.38,17.5288
43.7572,1019,0,4,236,186,284.31,282.45,283.38,17.5288
43.7974,1020,0,4,236,186,284.31,282.45,283.38,17.5288
43.8377,1021,0,4,236,186,284.31,282.45,283.38,17.5289
43.8793,1022,0,4,236,186,284.31,282.45,283.38,17.5289
43.9215,1023,0,4,236,186,284.41,282.40,283.40,17.5301
43.9621,1024,0,4,236,186,284.45,282.36,283.41,17.5304
44.0060,1025,0,4,236,186,284.47,282.35,283.41,17.5305
44.0467,1026,0,4,236,186,284.47,282.35,283.41,17.5306
44.0918,1027,0,4,236,186,284.48,282.35,283.41,17.5306
44.1374,1028,0,4,236,186,284.59,282.37,283.48,17.5347
44.1800,1029,0,4,236,186,284.50,282.26,283.38,17.5284
44.2169,1030,0,4,236,186,284.47,282.21,283.34,17.5261
44.2560,1031,0,4,236,186,284.45,282.19,283.32,17.5252
44.2935,1032,0,4,236,186,284.45,282.19,283.32,17.5249
44.3330,1033,0,4,236,186,284.45,282.19,283.32,17.5248
44.3759,1034,0,4,236,186,284.45,282.19,283.32,17.5248
44.4240,1035,0,4,236,186,284.50,282.35,283.42,17.5312
44.4676,1036,0,4,236,186,284.53,282.34,283.44,17.5322
44.5105,1037,0,4,236,186,284.55,282.34,283.44,17.5326
44.5547,1038,0,4,236,186,284.55,282.34,283.45,17.5328
44.5982,1039,0,4,236,186,284.55,282.34,283.45,17.5328
44.6450,1040,0,4,236,186,284.55,282.34,283.45,17.5328
44.6925,1041,0,4,236,186,284.55,282.34,283.45,17.5328
44.7418,1042,0,4,236,186,284.47,282.40,283.44,17.5321
44.7892,1043,0,4,236,186,284.44,282.43,283.43,17.5320
44.8529,1044,0,4,236,186,284.43,282.44,283.43,17.5320
44.9105,1045,0,4,236,186,284.42,282.44,283.43,17.5319
44.9653,1046,0,4,236,186,284.45,282.54,283.50,17.5358
45.0169,1047,0,4,236,186,284.46,282.57,283.52,17.5371
45.0676,1048,0,4,236,186,284.46,282.58,283.52,17.5375
45.1129,1049,0,4,236,186,284.47,282.59,283.53,17.5377
45.1601,1050,0,4,236,186,284.47,282.59,283.53,17.5377
45.2027,1051,0,4,236,186,284.47,282.59,283.53,17.5377
45.2464,1052,0,4,236,186,284.47,282.59,283.53,17.5377
45.2895,1053,0,4,236,186,284.47,282.59,283.53,17.5377
45.3311,1054,0,4,236,186,284.47,282.58,283.53,17.5377
45.3788,1055,0,4,236,186,284.47,282.58,283.53,17.5377
45.4295,1056,0,4,236,186,284.47,282.58,283.53,17.5376
45.4800,1057,0,4,236,186,284.52,282.53,283.52,17.5375
45.5248,1058,0,4,236,186,284.56,282.51,283.53,17.5381
45.5674,1059,0,4,236,186,284.57,282.50,283.53,17.5382
45.6145,1060,0,4,236,186,284.57,282.50,283.54,17.5383
45.6630,1061,0,4,236,186,284.57,282.50,283.54,17.5383
45.7144,1062,0,4,236,186,284.52,282.46,283.49,17.5354
45.7614,1063,0,4,236,186,284.49,282.45,283.47,17.5342
45.8069,1064,0,4,236,186,284.48,282.44,283.46,17.5338
45.8473,1065,0,4,236,186,284.48,282.44,283.46,17.5336
45.8882,1066,0,4,236,186,284.48,282.44,283.46,17.5336
45.9311,1067,0,4,236,186,284.48,282.44,283.46,17.5336
45.9777,1068,0,4,236,186,284.48,282.44,283.46,17.5336
46.0232,1069,0,4,236,186,284.48,282.44,283.46,17.5336
46.0677,1070,0,4,236,186,284.48,282.44,283.46,17.5336
46.1121,1071,0,4,236,186,284.48,282.44,283.46,17.5336
46.1606,1072,0,4,236,186,284.48,282.44,283.46,17.5336
46.2053,1073,0,4,236,186,284.48,282.44,283.46,17.5336
46.2496,1074,0,4,236,186,284.48,282.44,283.46,17.5336
46.2957,1075,0,4,236,186,284.48,282.44,283.46,17.5336
46.3431,1076,0,4,236,186,284.48,282.44,283.46,17.5336
46.3892,1077,0,4,236,186,284.48,282.44,283.46,17.5336
46.4341,1078,0,4,236,186,284.48,282.44,283.46,17.5336
46.4787,1079,0,4,236,186,284.48,282.44,283.46,17.5336
46.5246,1080,0,4,236,186,284.48,282.44,283.46,17.5336
46.5690,1081,0,4,236,186,284.48,282.44,283.46,17.5336
46.6231,1082,0,4,236,186,284.48,282.44,283.46,17.5336
46.6729,1083,0,4,236,186,284.48,282.44,283.46,17.5336
46.7218,1084,0,4,236,186,284.48,282.44,283.46,17.5336
46.7678,1085,0,4,236,186,284.48,282.44,283.46,17.5337
46.8121,1086,0,4,236,186,284.48,282.44,283.46,17.5337
46.8552,1087,0,4,236,186,284.48,282.44,283.46,17.5337
46.8980,1088,0,4,236,186,284.48,282.44,283.46,17.5337
46.9394,1089,0,4,236,186,284.48,282.44,283.46,17.5337
46.9863,1090,0,4,236,186,284.48,282.44,283.46,17.5337
47.0324,1091,0,4,236,186,284.48,282.44,283.46,17.5337
47.0741,1092,0,4,236,186,284.48,282.44,283.46,17.5337
47.1174,1093,0,4,236,186,284.48,282.44,283.46,17.5337
47.1642,1094,0,4,236,186,284.48,282.44,283.46,17.5337
47.2069,1095,0,4,236,186,284.48,282.44,283.46,17.5337
47.2497,1096,0,4,236,186,284.48,282.44,283.46,17.5337
47.2913,1097,0,4,236,186,284.48,282.44,283.46,17.5337
47.3321,1098,0,4,236,186,284.48,282.44,283.46,17.5337
47.3727,1099,0,4,236,186,284.48,282.44,283.46,17.5337
47.4158,1100,0,4,236,186,284.48,282.44,283.46,17.5337
47.4581,1101,0,4,236,186,284.48,282.44,283.46,17.5337
47.5003,1102,0,4,236,186,284.48,282.44,283.46,17.5337
47.5418,1103,0,4,236,186,284.48,282.44,283.46,17.5337
47.5854,1104,0,4,236,186,284.48,282.44,283.46,17.5337
47.6287,1105,0,4,236,186,284.48,282.44,283.46,17.5337
47.6714,1106,0,4,236,186,284.48,282.44,283.46,17.5337
47.7134,1107,0,4,236,186,284.48,282.44,283.46,17.5337
47.7544,1108,0,4,236,186,284.48,282.44,283.46,17.5337
47.7989,1109,0,4,236,186,284.48,282.44,283.46,17.5337
47.8434,1110,0,4,236,186,284.48,282.44,283.46,17.5337
47.8855,1111,0,4,236,186,284.48,282.44,283.46,17.5337
47.9309,1112,0,4,236,186,284.48,282.44,283.46,17.5337
47.9705,1113,0,4,236,186,284.48,282.44,283.46,17.5337
48.0111,1114,0,4,236,186,284.48,282.44,283.46,17.5337
48.0516,1115,0,4,236,186,284.48,282.44,283.46,17.5337
48.0948,1116,0,4,236,186,284.48,282.44,283.46,17.5337
48.1349,1117,0,4,236,186,284.48,282.44,283.46,17.5337
48.1761,1118,0,4,236,186,284.48,282.44,283.46,17.5337
48.2181,1119,0,4,236,186,284.48,282.44,283.46,17.5337
48.2609,1120,0,4,236,186,284.48,282.44,283.46,17.5337
48.3017,1121,0,4,236,186,284.48,282.44,283.46,17.5337
48.3429,1122,0,4,236,186,284.48,282.44,283.46,17.5337
48.3833,1123,0,4,236,186,284.48,282.44,283.46,17.5337
48.4244,1124,0,4,236,186,284.48,282.44,283.46,17.5337
48.4675,1125,0,4,236,186,284.48,282.44,283.46,17.5337
48.5114,1126,0,4,236,186,284.48,282.44,283.46,17.5337
48.5568,1127,0,4,236,186,284.48,282.44,283.46,17.5337
48.5995,1128,0,4,236,186,284.48,282.44,283.46,17.5337
48.6435,1129,0,4,236,186,284.48,282.44,283.46,17.5337
48.6848,1130,0,4,236,186,284.48,282.44,283.46,17.5337
48.7261,1131,0,4,236,186,284.48,282.44,283.46,17.5337
48.7685,1132,0,4,236,186,284.48,282.44,283.46,17.5337
48.8098,1133,0,4,236,186,284.48,282.44,283.46,17.5337
48.8521,1134,0,4,236,186,284.48,282.44,283.46,17.5337
48.8988,1135,0,4,236,186,284.48,282.44,283.46,17.5337
48.9438,1136,0,4,236,186,284.48,282.44,283.46,17.5337
48.9889,1137,0,4,236,186,284.48,282.44,283.46,17.5337
49.0323,1138,0,4,236,186,284.48,282.44,283.46,17.5337
49.0778,1139,0,4,236,186,284.48,282.44,283.46,17.5337
49.1193,1140,0,4,236,186,284.48,282.44,283.46,17.5337
49.1719,1141,0,4,236,186,284.48,282.29,283.39,17.5292
49.2215,1142,0,4,236,186,284.42,282.34,283.38,17.5289
49.2706,1143,0,4,236,186,284.40,282.36,283.38,17.5288
49.3123,1144,0,4,236,186,284.40,282.37,283.38,17.5287
49.3527,1145,0,4,236,186,284.39,282.37,283.38,17.5288
49.3919,1146,0,4,236,186,284.39,282.37,283.38,17.5288
49.4345,1147,0,4,236,186,284.39,282.37,283.38,17.5288
49.4917,1148,0,4,236,186,284.39,282.37,283.38,17.5288
49.5464,1149,0,4,236,186,284.52,282.47,283.50,17.5359
49.5981,1150,0,4,236,186,284.57,282.50,283.54,17.5385
49.6498,1151,0,4,236,186,284.59,282.52,283.56,17.5395
49.6985,1152,0,4,236,186,284.63,282.43,283.53,17.5380
49.7489,1153,0,4,236,186,284.42,282.30,283.36,17.5275
49.7949,1154,0,4,236,186,284.34,282.25,283.30,17.5236
49.8360,1155,0,4,236,186,284.32,282.23,283.27,17.5221
49.8785,1156,0,4,236,186,284.30,282.23,283.27,17.5216
49.9223,1157,0,4,236,186,284.30,282.23,283.26,17.5215
49.9643,1158,0,4,236,186,284.30,282.23,283.26,17.5214
50.0104,1159,0,4,236,186,284.30,282.23,283.26,17.5215
50.0568,1160,0,4,236,186,284.30,282.23,283.26,17.5215
50.1107,1161,0,4,236,186,284.30,282.23,283.27,17.5216
50.1602,1162,0,4,236,186,284.45,282.32,283.38,17.5288
50.2022,1163,0,4,236,186,284.52,282.46,283.49,17.5355
50.2449,1164,0,4,236,186,284.55,282.52,283.54,17.5384
50.2869,1165,0,4,236,186,284.56,282.55,283.55,17.5395
50.3276,1166,0,4,236,186,284.57,282.56,283.56,17.5398
50.3758,1167,0,4,236,186,284.57,282.56,283.56,17.5399
50.4197,1168,0,4,236,186,284.57,282.56,283.56,17.5399
50.4676,1169,0,4,236,186,284.56,282.56,283.56,17.5399
50.5110,1170,0,4,236,186,284.56,282.56,283.56,17.5398
50.5572,1171,0,4,236,186,284.56,282.56,283.56,17.5398
50.6035,1172,0,4,236,186,284.56,282.55,283.56,17.5397
50.6514,1173,0,4,236,186,284.54,282.36,283.45,17.5332
50.6976,1174,0,4,236,186,284.54,282.29,283.42,17.5308
50.7435,1175,0,4,236,186,284.53,282.27,283.40,17.5300
50.7921,1176,0,4,236,186,284.53,282.26,283.40,17.5296
50.8362,1177,0,4,236,186,284.49,282.28,283.38,17.5290
50.8845,1178,0,4,236,186,284.36,282.26,283.31,17.5245
50.9327,1179,0,4,236,186,284.31,282.26,283.29,17.5228
50.9758,1180,0,4,236,186,284.29,282.26,283.28,17.5222
51.0250,1181,0,4,236,186,284.29,282.26,283.27,17.5220
51.0742,1182,0,4,236,186,284.48,282.17,283.32,17.5252
51.1187,1183,0,4,236,186,284.39,282.16,283.27,17.5221
51.1596,1184,0,4,236,186,284.35,282.15,283.25,17.5205
51.2061,1185,0,4,236,186,284.33,282.14,283.24,17.5200
51.2571,1186,0,4,236,186,284.33,282.14,283.24,17.5198
51.2990,1187,0,4,236,186,284.37,282.10,283.23,17.5197
51.3407,1188,0,4,236,186,284.39,282.09,283.24,17.5198
51.3837,1189,0,4,236,186,284.39,282.08,283.24,17.5199
51.4286,1190,0,4,236,186,284.40,282.08,283.24,17.5200
51.4754,1191,0,4,236,186,284.46,282.16,283.31,17.5243
51.5216,1192,0,4,236,186,284.49,282.21,283.35,17.5268
51.5653,1193,0,4,236,186,284.51,282.23,283.37,17.5279
51.6069,1194,0,4,236,186,284.51,282.24,283.37,17.5283
51.6474,1195,0,4,236,186,284.51,282.24,283.38,17.5285
51.6960,1196,0,4,236,186,284.51,282.24,283.38,17.5285
51.7388,1197,0,4,236,186,284.53,282.27,283.40,17.5300
51.7802,1198,0,4,236,186,284.46,282.17,283.31,17.5245
51.8195,1199,0,4,236,186,284.42,282.13,283.27,17.5221
51.8610,1200,0,4,236,186,284.41,282.11,283.26,17.5212
51.9069,1201,0,4,236,186,284.40,282.11,283.25,17.5209
51.9565,1202,0,4,236,186,284.40,282.10,283.25,17.5208
52.0034,1203,0,4,236,186,284.41,282.16,283.28,17.5228
52.0456,1204,0,4,236,186,284.32,282.14,283.23,17.5196
52.0872,1205,0,4,236,186,284.29,282.14,283.21,17.5184
52.1335,1206,0,4,236,186,284.28,282.13,283.21,17.5179
52.1739,1207,0,4,236,186,284.28,282.13,283.20,17.5178
52.2261,1208,0,4,236,186,284.28,282.13,283.20,17.5177
52.2799,1209,0,4,236,186,284.28,282.13,283.20,17.5177
52.3245,1210,0,4,236,186,284.28,282.13,283.20,17.5178
52.3760,1211,0,4,236,186,284.28,282.13,283.20,17.5178
52.4211,1212,0,4,236,186,284.28,282.13,283.20,17.5178
52.4917,1213,0,4,236,186,284.28,282.13,283.20,17.5178
52.5543,1214,0,4,236,186,284.28,282.13,283.21,17.5178
52.6179,1215,0,4,236,186,284.28,282.13,283.21,17.5179
52.6738,1216,0,4,236,186,284.28,282.13,283.21,17.5179
52.7402,1217,0,4,236,186,284.28,282.13,283.21,17.5179
52.8020,1218,0,4,236,186,284.28,282.13,283.21,17.5179
52.8628,1219,0,4,236,186,284.37,282.25,283.31,17.5242
52.9172,1220,0,4,236,186,284.42,282.19,283.30,17.5238
52.9684,1221,0,4,236,186,284.43,282.16,283.30,17.5234
53.0188,1222,0,4,236,186,284.45,282.17,283.31,17.5243
53.0663,1223,0,4,236,186,284.42,282.17,283.30,17.5234
53.1105,1224,0,4,236,186,284.41,282.18,283.29,17.5232
