timestamp_s,frame_index,box_index,track_id,cx_px,cy_px,w_px,h_px,diameter_px,diameter_cm
3.1953,0,0,1,63,354,127.34,244.16,185.75,11.4895
3.3574,1,0,1,63,354,127.29,244.27,185.78,11.4915
3.3811,2,0,1,63,354,127.25,244.24,185.74,11.4891
3.4002,3,0,1,63,354,127.23,244.22,185.73,11.4883
3.4209,4,0,1,63,354,127.31,244.25,185.78,11.4915
3.4383,5,0,1,63,354,127.32,244.27,185.80,11.4925
3.4594,6,0,1,64,355,128.32,244.59,186.46,11.5335
3.4802,7,0,1,66,356,131.27,244.20,187.73,11.6124
3.4988,8,0,1,66,356,132.25,244.27,188.26,11.6451
3.5195,9,0,1,71,353,138.34,245.51,191.92,11.8715
3.5372,10,0,1,70,353,140.49,245.88,193.18,11.9496
3.5652,11,0,1,75,351,145.67,246.85,196.26,12.1399
3.5829,12,0,1,74,351,147.90,247.12,197.51,12.2171
3.6052,13,0,1,79,351,154.92,248.20,201.56,12.4677
3.6330,14,0,1,87,356,165.36,247.67,206.52,12.7742
3.6573,15,0,1,90,353,172.29,242.30,207.29,12.8223
3.6807,16,0,1,91,347,180.93,246.73,213.83,13.2266
3.6974,17,0,1,91,347,182.08,247.81,214.94,13.2956
3.7200,18,0,1,95,348,188.93,249.65,219.29,13.5642
3.7380,19,0,1,95,348,190.33,250.22,220.27,13.6252
3.7606,20,0,1,99,347,196.72,249.43,223.08,13.7987
3.7917,21,0,1,108,356,208.54,247.17,227.86,14.0942
3.8089,22,0,1,107,355,213.56,249.46,231.51,14.3202
3.8383,23,0,1,110,349,214.70,243.41,229.06,14.1684
3.8630,24,0,1,109,337,218.23,247.94,233.08,14.4175
3.8818,25,0,1,109,340,218.57,248.48,233.53,14.4450
3.9046,26,0,1,115,345,228.45,251.19,239.82,14.8344
3.9296,27,0,1,124,355,239.99,248.03,244.01,15.0933
3.9471,28,0,1,123,355,245.01,249.52,247.26,15.2946
3.9709,29,0,1,128,356,249.65,238.34,243.99,15.0923
3.9938,30,0,1,128,346,257.41,243.92,250.67,15.5051
4.0173,31,0,1,128,346,257.43,245.39,251.41,15.5511
4.0399,32,0,1,135,350,260.06,245.45,252.76,15.6343
4.0599,33,0,1,143,349,262.73,245.48,254.11,15.7181
4.0815,34,0,1,155,353,260.64,247.84,254.24,15.7259
4.1036,35,0,1,156,353,260.45,249.04,254.74,15.7573
4.1257,36,0,1,165,353,256.56,243.43,250.00,15.4638
4.1460,37,0,1,166,353,255.08,242.12,248.60,15.3775
4.1702,38,0,1,173,352,253.39,243.36,248.38,15.3635
4.1928,39,0,1,177,345,252.29,242.86,247.58,15.3140
4.2106,40,0,1,177,344,252.16,243.21,247.69,15.3208
4.2330,41,0,1,179,346,254.28,248.22,251.25,15.5413
4.2554,42,0,1,186,357,248.95,244.12,246.53,15.2495
4.2736,43,0,1,186,357,248.16,243.65,245.91,15.2107
4.2944,44,0,1,182,349,249.83,243.96,246.90,15.2719
4.3131,45,0,1,182,349,249.86,243.70,246.78,15.2647
4.3337,46,0,1,183,349,250.14,245.17,247.66,15.3189
4.3530,47,0,1,183,350,249.87,244.36,247.12,15.2855
4.3748,48,0,1,183,350,249.73,244.25,246.99,15.2777
4.3962,49,0,1,183,351,249.14,244.01,246.57,15.2520
4.4205,50,0,1,184,353,248.68,243.47,246.08,15.2212
4.4404,51,0,1,184,353,248.54,243.53,246.03,15.2186
4.4602,52,0,1,184,352,248.58,241.59,245.09,15.1601
4.4806,53,0,1,182,347,249.64,243.90,246.77,15.2641
4.5000,54,0,1,182,347,249.43,244.45,246.94,15.2746
4.5198,55,0,1,183,350,249.24,246.04,247.64,15.3181
4.5378,56,0,1,183,350,249.28,246.67,247.98,15.3388
4.5574,57,0,1,184,352,248.34,243.76,246.05,15.2196
4.5807,58,0,1,184,353,248.40,242.94,245.67,15.1959
4.6008,59,0,1,183,351,248.72,241.90,245.31,15.1739
4.6205,60,0,1,182,349,249.13,243.64,246.38,15.2403
4.6392,61,0,1,182,349,248.96,244.15,246.56,15.2509
4.6570,62,0,1,183,350,249.28,244.68,246.98,15.2772
4.6744,63,0,1,183,350,249.43,244.84,247.14,15.2867
4.6938,64,0,1,184,351,248.73,243.78,246.25,15.2321
4.7135,65,0,1,184,352,248.42,242.99,245.71,15.1983
4.7316,66,0,1,184,352,248.44,242.73,245.59,15.1909
4.7520,67,0,1,183,351,249.28,242.61,245.95,15.2132
4.7713,68,0,1,183,351,249.50,242.58,246.04,15.2188
4.7924,69,0,1,183,349,249.29,243.97,246.63,15.2553
4.8112,70,0,1,183,349,249.03,244.33,246.68,15.2584
4.8321,71,0,1,183,351,249.16,243.95,246.55,15.2506
4.8546,72,0,1,184,352,248.57,242.81,245.69,15.1975
4.8743,73,0,1,184,352,248.59,242.51,245.55,15.1886
4.8940,74,0,1,183,351,249.14,242.48,245.81,15.2047
4.9203,75,0,1,183,351,249.26,242.46,245.86,15.2078
4.9445,76,0,1,183,350,249.26,243.26,246.26,15.2326
4.9658,77,0,1,183,350,249.27,243.94,246.60,15.2537
4.9875,78,0,1,184,352,248.78,243.65,246.21,15.2297
5.0092,79,0,1,183,352,248.75,243.63,246.19,15.2283
5.0262,80,0,1,183,352,248.74,243.62,246.18,15.2277
5.0479,81,0,1,183,352,248.73,243.62,246.18,15.2274
5.0688,82,0,1,183,352,248.73,243.62,246.17,15.2273
5.0908,83,0,1,183,352,248.73,243.61,246.17,15.2272
5.1105,84,0,1,183,352,248.73,243.61,246.17,15.2271
5.1313,85,0,1,183,352,248.73,243.61,246.17,15.2271
5.1525,86,0,1,183,352,248.63,242.75,245.69,15.1975
5.1703,87,0,1,183,352,248.65,242.48,245.56,15.1895
5.1885,88,0,1,183,352,248.65,242.38,245.52,15.1866
5.2092,89,0,1,183,352,248.66,242.34,245.50,15.1855
5.2262,90,0,1,183,352,248.66,242.33,245.50,15.1853
5.2457,91,0,1,183,352,248.66,242.33,245.49,15.1852
5.2651,92,0,1,183,352,248.66,242.33,245.50,15.1853
5.2842,93,0,1,183,352,248.66,242.34,245.50,15.1854
5.3013,94,0,1,183,352,248.66,242.34,245.50,15.1855
5.3244,95,0,1,183,352,248.66,242.34,245.50,15.1856
5.3442,96,0,1,183,352,248.66,242.35,245.50,15.1857
5.3640,97,0,1,183,352,248.66,242.35,245.50,15.1858
5.3886,98,0,1,183,352,248.66,242.35,245.50,15.1858
5.4095,99,0,1,183,352,248.66,242.35,245.51,15.1859
5.4379,100,0,1,183,351,249.04,243.18,246.11,15.2234
5.4633,101,0,1,183,351,248.88,242.91,245.90,15.2100
5.4881,102,0,1,183,351,249.35,243.14,246.25,15.2317
5.5067,103,0,1,183,351,249.45,243.18,246.31,15.2359
5.5260,104,0,1,183,351,249.49,243.19,246.34,15.2373
5.5437,105,0,1,183,351,249.50,243.19,246.34,15.2378
5.5612,106,0,1,183,351,249.50,243.19,246.35,15.2379
5.5773,107,0,1,183,351,249.50,243.19,246.35,15.2379
5.5956,108,0,1,183,351,249.50,243.19,246.34,15.2378
5.6125,109,0,1,183,351,249.50,243.19,246.34,15.2377
5.6307,110,0,1,183,351,249.50,243.18,246.34,15.2376
5.6535,111,0,1,183,351,249.50,243.18,246.34,15.2375
5.6723,112,0,1,183,351,249.49,243.18,246.34,15.2374
5.7017,113,0,1,183,351,249.04,243.29,246.16,15.2266
5.7245,114,0,1,183,351,248.87,243.33,246.10,15.2229
5.7480,115,0,1,184,351,248.81,243.35,246.08,15.2215
5.7708,116,0,1,184,351,248.72,243.21,245.96,15.2142
5.7963,117,0,1,183,351,249.11,243.23,246.17,15.2271
5.8147,118,0,1,183,351,249.20,243.20,246.20,15.2288
5.8336,119,0,1,183,351,249.23,243.18,246.21,15.2294
5.8512,120,0,1,183,351,249.25,243.18,246.21,15.2297
5.8693,121,0,1,183,351,249.25,243.18,246.21,15.2298
5.8884,122,0,1,183,351,249.25,243.18,246.22,15.2298
5.9088,123,0,1,183,351,249.25,243.18,246.22,15.2298
5.9306,124,0,1,183,351,249.25,243.18,246.22,15.2298
5.9499,125,0,1,183,351,249.38,243.47,246.42,15.2427
5.9774,126,0,1,183,351,249.41,243.56,246.49,15.2465
5.9989,127,0,1,183,351,249.42,243.60,246.51,15.2479
6.0165,128,0,1,183,351,249.42,243.61,246.52,15.2484
6.0344,129,0,1,183,351,249.42,243.61,246.52,15.2485
6.0508,130,0,1,183,351,249.42,243.61,246.52,15.2485
6.0698,131,0,1,183,351,249.42,243.61,246.52,15.2485
6.0873,132,0,1,183,351,249.42,243.61,246.52,15.2484
6.1051,133,0,1,183,351,249.42,243.61,246.52,15.2484
6.1217,134,0,1,183,351,249.42,243.61,246.51,15.2483
6.1437,135,0,1,183,351,249.42,243.61,246.51,15.2483
6.1597,136,0,1,183,351,249.42,243.60,246.51,15.2482
6.1811,137,0,1,183,351,249.42,243.60,246.51,15.2482
6.1993,138,0,1,183,351,249.42,243.60,246.51,15.2482
6.2186,139,0,1,183,351,249.42,243.60,246.51,15.2481
6.2424,140,0,1,183,351,249.43,243.37,246.40,15.2411
6.2613,141,0,1,183,351,249.20,243.57,246.39,15.2403
6.2859,142,0,1,183,351,248.76,243.40,246.08,15.2214
6.3052,143,0,1,183,351,248.64,243.35,245.99,15.2161
6.3285,144,0,1,183,351,248.59,243.33,245.96,15.2141
6.3472,145,0,1,183,351,248.58,243.32,245.95,15.2135
6.3630,146,0,1,183,351,248.57,243.32,245.95,15.2133
6.3836,147,0,1,183,351,248.58,243.32,245.95,15.2133
6.4027,148,0,1,183,351,248.58,243.32,245.95,15.2134
6.4223,149,0,1,183,351,248.58,243.32,245.95,15.2135
6.4414,150,0,1,183,351,248.58,243.32,245.95,15.2136
6.4602,151,0,1,183,351,248.58,243.32,245.95,15.2137
6.4801,152,0,1,183,351,248.70,243.17,245.93,15.2123
6.4990,153,0,1,183,351,248.76,243.13,245.94,15.2130
6.5205,154,0,1,183,351,248.78,243.11,245.95,15.2133
6.5400,155,0,1,183,351,248.79,243.11,245.95,15.2134
6.5646,156,0,1,183,351,249.39,243.19,246.29,15.2345
6.5863,157,0,1,183,351,249.08,243.14,246.11,15.2234
6.6031,158,0,1,183,351,248.99,243.14,246.06,15.2204
6.6245,159,0,1,183,351,248.95,243.14,246.05,15.2193
6.6422,160,0,1,183,351,248.93,243.14,246.04,15.2189
6.6643,161,0,1,183,351,248.93,243.14,246.04,15.2187
6.6848,162,0,1,183,351,248.93,243.14,246.03,15.2186
6.7030,163,0,1,183,351,248.93,243.14,246.03,15.2186
6.7232,164,0,1,183,351,248.92,243.14,246.03,15.2186
6.7430,165,0,1,183,351,248.92,243.14,246.03,15.2186
6.7655,166,0,1,183,351,248.89,243.09,245.99,15.2156
6.7866,167,0,1,183,351,248.87,243.06,245.96,15.2143
6.8051,168,0,1,183,351,248.86,243.05,245.96,15.2138
6.8245,169,0,1,183,351,248.86,243.05,245.95,15.2136
6.8413,170,0,1,183,351,248.86,243.05,245.95,15.2136
6.8624,171,0,1,183,351,248.86,243.05,245.95,15.2136
6.8800,172,0,1,183,351,248.86,243.05,245.95,15.2136
6.9007,173,0,1,183,351,248.86,243.05,245.95,15.2136
6.9234,174,0,1,183,351,248.86,243.05,245.95,15.2137
6.9413,175,0,1,183,351,248.86,243.05,245.95,15.2137
