timestamp_s,frame_index,box_index,track_id,cx_px,cy_px,w_px,h_px,diameter_px,diameter_cm
22.0561,1297,0,-1,4,145,8.16,62.91,35.54,2.1981
22.0779,1298,0,-1,10,147,20.10,87.35,53.73,3.3233
22.0958,1299,0,2,10,147,20.10,87.35,53.73,3.3233
22.1164,1300,0,2,10,146,20.47,90.71,55.59,3.4386
22.1395,1301,0,-1,4,134,9.50,72.41,40.96,2.5335
22.1570,1302,0,3,4,134,9.50,72.41,40.96,2.5335
22.1762,1303,0,2,15,149,30.65,106.45,68.55,4.2400
22.1932,1304,0,2,15,148,31.36,108.09,69.73,4.3129
22.2135,1305,0,2,18,148,33.98,108.38,71.18,4.4029
22.2305,1306,0,2,17,148,34.84,108.41,71.63,4.4306
22.2524,1307,0,2,17,141,35.39,117.06,76.22,4.7149
22.2720,1308,0,2,19,137,38.09,118.70,78.40,4.8492
22.2888,1309,0,2,19,137,38.16,118.86,78.51,4.8563
22.3080,1310,0,2,19,132,39.92,125.14,82.53,5.1048
22.3253,1311,0,2,19,131,39.68,127.25,83.47,5.1629
22.3481,1312,0,2,27,135,51.49,130.50,91.00,5.6286
22.3657,1313,0,2,28,134,55.73,131.63,93.68,5.7946
22.3842,1314,0,2,36,143,61.07,133.30,97.19,6.0115
22.3998,1315,0,2,33,142,63.63,134.62,99.12,6.1314
22.4792,1319,0,2,42,141,81.43,141.78,111.60,6.9032
22.4957,1320,0,2,41,141,83.30,142.33,112.82,6.9783
22.5184,1321,0,2,43,139,85.11,139.78,112.45,6.9554
22.5868,1325,0,2,42,113,84.86,146.37,115.61,7.1514
22.6078,1326,0,2,53,133,97.13,146.47,121.80,7.5340
22.6255,1327,0,2,51,133,101.24,147.37,124.30,7.6888
22.6458,1328,0,2,53,136,104.78,144.77,124.77,7.7178
22.6632,1329,0,2,52,137,105.99,143.84,124.91,7.7265
22.6834,1330,0,2,50,116,100.54,147.24,123.89,7.6632
22.7017,1331,0,2,52,125,104.58,146.36,125.47,7.7610
22.7194,1332,0,2,52,125,104.82,146.15,125.48,7.7618
22.7382,1333,0,2,54,128,106.54,145.90,126.22,7.8075
22.7541,1334,0,2,53,128,107.03,146.12,126.58,7.8294
22.7709,1335,0,2,53,128,106.95,146.19,126.57,7.8292
22.7870,1336,0,2,53,128,106.94,146.22,126.58,7.8296
22.8041,1337,0,2,53,128,106.95,146.22,126.59,7.8301
22.8220,1338,0,2,53,128,106.97,146.22,126.60,7.8307
22.8415,1339,0,2,53,128,106.99,146.22,126.61,7.8313
22.8599,1340,0,2,53,128,107.02,146.21,126.61,7.8318
22.8773,1341,0,2,53,128,107.03,146.21,126.62,7.8322
22.8974,1342,0,2,53,128,107.05,146.20,126.63,7.8326
22.9184,1343,0,2,55,133,108.95,145.79,127.37,7.8787
22.9372,1344,0,2,54,128,109.04,145.71,127.38,7.8790
22.9546,1345,0,2,54,128,109.12,145.39,127.26,7.8716
22.9747,1346,0,2,53,126,106.85,146.29,126.57,7.8290
22.9911,1347,0,2,53,126,106.70,146.55,126.63,7.8325
23.0102,1348,0,2,53,125,106.56,145.95,126.26,7.8096
23.0268,1349,0,2,53,125,106.60,145.65,126.12,7.8014
23.0451,1350,0,2,53,125,106.61,145.54,126.07,7.7985
23.0607,1351,0,2,53,125,106.61,145.50,126.06,7.7972
23.0797,1352,0,2,53,125,106.61,145.48,126.04,7.7966
23.0954,1353,0,2,53,125,106.60,145.48,126.04,7.7964
23.1128,1354,0,2,53,125,106.60,145.48,126.04,7.7964
23.1304,1355,0,2,53,125,106.60,145.49,126.04,7.7964
