timestamp_s,frame_index,box_index,track_id,cx_px,cy_px,w_px,h_px,diameter_px,diameter_cm
21.2882,1235,0,-1,35,341,70.47,220.88,145.67,9.0106
21.3037,1236,0,-1,35,341,70.47,220.88,145.67,9.0106
21.4215,1243,0,-1,35,340,71.18,226.62,148.90,9.2104
21.4391,1244,0,-1,35,340,71.18,226.62,148.90,9.2104
21.4594,1245,0,-1,36,337,73.27,216.27,144.77,8.9547
21.4805,1246,0,-1,36,337,73.27,216.27,144.77,8.9547
21.5969,1253,0,-1,35,338,70.08,223.96,147.02,9.0939
21.6182,1254,0,-1,35,338,70.08,223.96,147.02,9.0939
21.7645,1263,0,-1,35,339,71.30,224.45,147.87,9.1468
21.7850,1264,0,-1,35,339,71.30,224.45,147.87,9.1468
23.3919,1369,0,-1,35,337,71.12,222.03,146.57,9.0665
23.4060,1370,0,-1,35,337,71.12,222.03,146.57,9.0665
24.3583,1431,0,-1,137,305,192.67,159.81,176.24,10.9015
24.3847,1432,0,6,137,305,192.67,159.81,176.24,10.9015
24.4079,1433,0,6,137,301,192.39,158.40,175.40,10.8493
24.4297,1434,0,6,136,299,189.41,163.40,176.41,10.9118
24.4546,1435,0,6,136,299,188.19,164.88,176.54,10.9197
24.4782,1436,0,6,135,299,182.21,166.85,174.53,10.7956
24.4969,1437,0,6,135,299,175.80,165.94,170.87,10.5693
24.5169,1438,0,6,135,298,173.87,165.57,169.72,10.4980
24.5366,1439,0,6,135,298,176.29,163.67,169.98,10.5141
24.5583,1440,0,6,135,298,179.80,159.20,169.50,10.4843
24.5777,1441,0,6,136,298,181.15,157.52,169.33,10.4742
24.5998,1442,0,6,135,298,182.71,156.25,169.48,10.4833
24.6214,1443,0,6,135,299,183.26,155.77,169.52,10.4855
24.6431,1444,0,6,135,299,181.44,155.44,168.44,10.4189
24.6618,1445,0,6,136,299,177.96,156.72,167.34,10.3511
24.6931,1446,0,6,136,299,176.83,157.28,167.06,10.3334
24.7163,1447,0,6,135,299,174.99,158.11,166.55,10.3022
24.7389,1448,0,6,135,298,174.89,157.83,166.36,10.2904
24.7626,1449,0,6,135,299,175.98,157.20,166.59,10.3047
24.7853,1450,0,6,136,299,176.42,156.97,166.70,10.3113
24.8068,1451,0,6,136,300,176.87,156.05,166.46,10.2964
24.8278,1452,0,6,136,300,176.78,155.45,166.11,10.2750
24.8503,1453,0,6,136,300,176.81,155.28,166.04,10.2708
24.8715,1454,0,6,135,299,175.55,155.02,165.28,10.2238
24.8949,1455,0,6,135,299,174.34,155.53,164.94,10.2022
24.9168,1456,0,6,135,299,173.85,155.70,164.77,10.1921
24.9392,1457,0,6,135,299,173.42,155.28,164.35,10.1661
24.9624,1458,0,6,135,299,173.87,154.78,164.32,10.1643
24.9829,1459,0,6,135,299,174.08,154.61,164.34,10.1656
25.0048,1460,0,6,135,299,174.52,154.36,164.44,10.1714
25.0294,1461,0,6,135,299,174.59,154.50,164.55,10.1781
25.0515,1462,0,6,135,299,174.61,154.55,164.58,10.1801
25.0716,1463,0,6,135,299,174.00,154.59,164.29,10.1625
25.0937,1464,0,6,135,299,173.39,154.62,164.00,10.1445
25.1136,1465,0,6,135,299,173.23,154.67,163.95,10.1412
25.1355,1466,0,6,135,299,173.31,154.67,163.99,10.1436
25.1563,1467,0,6,135,299,173.51,154.70,164.10,10.1507
25.1768,1468,0,6,135,299,173.53,154.68,164.10,10.1507
25.1998,1469,0,6,135,299,173.72,154.20,163.96,10.1420
25.2215,1470,0,6,135,299,173.84,154.04,163.94,10.1406
25.2407,1471,0,6,135,299,173.79,153.68,163.74,10.1281
25.2652,1472,0,6,135,299,173.58,153.84,163.71,10.1264
25.2895,1473,0,6,135,299,173.48,153.90,163.69,10.1253
25.3100,1474,0,6,135,299,173.42,154.31,163.86,10.1358
25.3313,1475,0,6,135,299,173.47,154.16,163.82,10.1329
25.3540,1476,0,6,135,299,173.49,154.08,163.78,10.1310
25.3792,1477,0,6,135,299,173.61,154.02,163.82,10.1330
25.4029,1478,0,6,135,299,173.67,154.25,163.96,10.1421
25.4274,1479,0,6,135,299,174.13,154.16,164.14,10.1533
25.4509,1480,0,6,135,299,174.20,154.05,164.13,10.1521
25.4745,1481,0,6,135,300,174.05,154.48,164.27,10.1610
25.4961,1482,0,6,135,300,173.93,154.56,164.24,10.1594
25.5175,1483,0,6,135,300,173.94,154.61,164.27,10.1613
25.5389,1484,0,6,135,299,174.00,154.12,164.06,10.1481
25.5574,1485,0,6,135,299,174.07,153.90,163.99,10.1435
25.5750,1486,0,6,135,299,174.06,153.81,163.93,10.1401
25.5938,1487,0,6,135,299,174.11,153.97,164.04,10.1469
25.6119,1488,0,6,135,299,174.14,154.03,164.09,10.1497
25.6299,1489,0,6,135,300,174.04,154.02,164.03,10.1463
25.6486,1490,0,6,135,300,174.05,154.03,164.04,10.1470
25.6669,1491,0,6,135,299,173.93,154.13,164.03,10.1461
25.6859,1492,0,6,135,299,173.90,154.17,164.04,10.1467
25.7059,1493,0,6,135,299,174.13,154.22,164.18,10.1552
25.7225,1494,0,6,135,299,174.18,154.22,164.20,10.1570
25.7447,1495,0,6,135,299,174.08,154.31,164.19,10.1562
25.7627,1496,0,6,135,300,173.91,154.27,164.09,10.1496
25.7820,1497,0,6,135,300,173.87,154.26,164.07,10.1485
25.8013,1498,0,6,135,300,173.92,154.46,164.19,10.1561
25.8189,1499,0,6,135,300,173.95,154.56,164.26,10.1601
25.8394,1500,0,6,135,299,174.08,154.31,164.19,10.1563
25.8568,1501,0,6,135,299,174.08,154.22,164.15,10.1535
25.8778,1502,0,6,135,300,174.11,154.60,164.36,10.1664
25.8961,1503,0,6,135,300,174.00,154.15,164.08,10.1490
25.9157,1504,0,6,135,300,174.00,153.99,164.00,10.1441
25.9344,1505,0,6,135,299,173.98,154.12,164.05,10.1473
25.9577,1506,0,6,135,299,174.10,154.31,164.21,10.1570
25.9770,1507,0,6,135,299,174.13,154.38,164.25,10.1600
25.9948,1508,0,6,135,300,174.07,154.46,164.26,10.1607
26.0162,1509,0,6,135,300,174.04,154.48,164.26,10.1604
26.0358,1510,0,6,135,300,173.92,154.41,164.17,10.1546
26.0583,1511,0,6,135,300,173.79,154.29,164.04,10.1468
26.0812,1512,0,6,135,300,173.76,154.27,164.02,10.1453
26.0999,1513,0,6,135,299,173.77,154.35,164.06,10.1481
26.1177,1514,0,6,135,299,173.74,154.40,164.07,10.1486
26.1355,1515,0,6,135,299,173.79,154.53,164.16,10.1543
26.1568,1516,0,6,135,300,173.79,154.64,164.22,10.1578
26.1744,1517,0,6,135,300,173.81,154.67,164.24,10.1594
26.1968,1518,0,6,135,300,173.81,154.61,164.21,10.1573
26.2177,1519,0,6,135,300,173.84,154.59,164.21,10.1575
26.2361,1520,0,6,135,300,173.93,154.45,164.19,10.1560
26.2575,1521,0,6,135,300,173.84,154.31,164.07,10.1490
26.2770,1522,0,6,135,300,173.80,154.24,164.02,10.1455
26.2964,1523,0,6,135,300,173.77,154.54,164.15,10.1538
26.3177,1524,0,6,135,300,173.76,154.65,164.21,10.1572
26.3361,1525,0,6,135,300,173.74,154.49,164.11,10.1512
26.3570,1526,0,6,135,299,173.80,154.06,163.93,10.1399
26.3787,1527,0,6,135,299,173.82,153.91,163.86,10.1360
26.3971,1528,0,6,135,299,173.86,153.81,163.84,10.1343
26.4205,1529,0,6,135,299,173.86,153.77,163.81,10.1327
26.4432,1530,0,6,135,299,173.77,153.89,163.83,10.1340
26.4628,1531,0,6,135,299,173.75,154.23,163.99,10.1437
26.4844,1532,0,6,135,300,173.77,154.37,164.07,10.1487
26.5036,1533,0,6,135,299,173.98,154.45,164.22,10.1577
26.5247,1534,0,6,135,299,173.93,154.53,164.23,10.1585
26.5434,1535,0,6,135,299,173.89,154.56,164.22,10.1580
26.5642,1536,0,6,135,299,173.72,154.56,164.14,10.1529
26.5879,1537,0,6,135,299,173.67,154.56,164.11,10.1514
26.6058,1538,0,6,135,299,173.78,154.43,164.10,10.1508
26.6257,1539,0,6,135,299,173.83,154.53,164.18,10.1554
26.6429,1540,0,6,135,299,173.84,154.57,164.21,10.1571
26.6630,1541,0,6,135,299,173.89,154.14,164.01,10.1451
26.6834,1542,0,6,135,299,173.91,153.97,163.94,10.1405
26.7008,1543,0,6,135,299,173.85,153.97,163.91,10.1389
26.7200,1544,0,6,135,299,173.83,153.97,163.90,10.1380
26.7395,1545,0,6,135,299,173.72,154.41,164.07,10.1484
26.7586,1546,0,6,135,299,173.76,154.29,164.02,10.1458
26.7777,1547,0,6,135,299,173.79,154.24,164.01,10.1452
26.7989,1548,0,6,135,299,173.81,154.03,163.92,10.1395
26.8190,1549,0,6,135,299,173.83,153.94,163.88,10.1371
26.8365,1550,0,6,135,299,173.78,154.02,163.90,10.1383
26.8552,1551,0,6,135,299,173.79,153.96,163.87,10.1366
26.8717,1552,0,6,135,299,173.79,153.95,163.87,10.1363
26.8939,1553,0,6,135,299,173.71,154.30,164.00,10.1446
26.9128,1554,0,6,135,299,173.72,154.44,164.08,10.1492
26.9305,1555,0,6,135,299,174.10,154.08,164.09,10.1500
26.9500,1556,0,6,135,299,174.19,153.92,164.06,10.1477
26.9677,1557,0,6,135,299,173.96,154.17,164.06,10.1483
26.9882,1558,0,6,135,299,173.89,154.28,164.08,10.1495
27.0062,1559,0,6,135,299,173.73,154.40,164.06,10.1481
27.0270,1560,0,6,135,299,173.98,154.12,164.05,10.1473
27.0447,1561,0,6,135,299,174.02,154.01,164.01,10.1453
27.0641,1562,0,6,135,299,173.85,154.36,164.11,10.1510
27.0822,1563,0,6,135,299,173.80,154.49,164.14,10.1532
27.0996,1564,0,6,135,299,173.87,154.28,164.08,10.1492
27.1192,1565,0,6,135,299,173.94,154.21,164.08,10.1490
27.1372,1566,0,6,135,299,173.87,154.06,163.96,10.1421
27.1565,1567,0,6,135,299,173.75,154.15,163.95,10.1413
27.1725,1568,0,6,135,300,173.73,154.22,163.98,10.1429
27.1930,1569,0,6,135,299,173.90,154.45,164.17,10.1551
27.2109,1570,0,6,135,299,173.95,154.53,164.24,10.1591
27.2304,1571,0,6,135,299,173.88,154.45,164.17,10.1547
27.2495,1572,0,6,135,299,173.83,154.41,164.12,10.1517
27.2684,1573,0,6,135,300,173.65,154.36,164.01,10.1447
27.2876,1574,0,6,135,300,173.63,154.37,164.00,10.1444
27.3060,1575,0,6,135,299,173.92,154.46,164.19,10.1562
27.3278,1576,0,6,135,299,173.77,154.20,163.99,10.1436
27.3466,1577,0,6,135,299,173.71,154.09,163.90,10.1381
27.3647,1578,0,6,135,299,173.74,154.12,163.93,10.1399
27.3826,1579,0,6,135,299,173.78,154.15,163.96,10.1421
27.4002,1580,0,6,135,299,173.78,154.05,163.92,10.1392
27.4191,1581,0,6,135,299,173.76,154.01,163.89,10.1372
27.4397,1582,0,6,135,299,173.61,154.28,163.95,10.1410
27.4605,1583,0,6,135,299,173.68,154.01,163.84,10.1347
27.4781,1584,0,6,135,299,173.71,153.91,163.81,10.1327
27.4980,1585,0,6,135,299,173.77,153.90,163.84,10.1341
27.5161,1586,0,6,135,299,173.77,153.89,163.83,10.1337
27.5356,1587,0,6,135,299,173.76,154.16,163.96,10.1419
27.5580,1588,0,6,135,299,173.75,153.77,163.76,10.1297
27.5756,1589,0,6,135,299,173.76,153.63,163.69,10.1254
27.5960,1590,0,6,135,299,173.77,153.80,163.79,10.1311
27.6150,1591,0,6,135,299,173.76,153.86,163.81,10.1328
27.6378,1592,0,6,135,299,173.82,153.86,163.84,10.1343
27.6583,1593,0,6,135,299,173.73,154.15,163.94,10.1404
27.6759,1594,0,6,135,299,173.70,154.26,163.98,10.1430
27.7022,1595,0,6,135,299,173.69,154.09,163.89,10.1376
27.7238,1596,0,6,135,299,173.79,154.10,163.95,10.1410
27.7418,1597,0,6,135,299,173.82,154.11,163.96,10.1421
27.7614,1598,0,6,135,299,173.91,154.20,164.05,10.1476
27.7783,1599,0,6,135,299,173.89,154.21,164.05,10.1474
27.7979,1600,0,6,135,299,173.70,154.03,163.87,10.1360
27.8156,1601,0,6,135,299,173.67,153.97,163.82,10.1330
27.8370,1602,0,6,135,299,173.76,154.10,163.93,10.1398
27.8558,1603,0,6,135,299,173.88,154.17,164.03,10.1460
27.8763,1604,0,6,135,299,173.89,154.19,164.04,10.1470
27.8967,1605,0,6,135,299,173.91,154.08,163.99,10.1439
27.9163,1606,0,6,135,299,173.91,154.03,163.97,10.1426
27.9439,1607,0,6,135,299,173.71,154.03,163.87,10.1362
27.9658,1608,0,6,135,299,173.72,154.05,163.89,10.1372
27.9878,1609,0,6,135,299,173.73,154.06,163.90,10.1381
28.0119,1610,0,6,135,299,173.70,154.05,163.88,10.1366
28.0346,1611,0,6,135,299,173.87,154.14,164.00,10.1445
28.0566,1612,0,6,135,299,173.75,154.18,163.96,10.1420
28.0778,1613,0,6,135,299,173.70,154.19,163.94,10.1407
28.0991,1614,0,6,135,299,173.76,153.74,163.75,10.1291
28.1248,1615,0,6,135,299,173.84,153.60,163.72,10.1270
28.1546,1616,0,6,135,299,174.01,153.59,163.80,10.1317
28.1754,1617,0,6,135,299,174.03,154.17,164.10,10.1503
28.1990,1618,0,6,135,299,173.97,154.35,164.16,10.1543
28.2208,1619,0,6,135,299,173.73,153.97,163.85,10.1351
28.2399,1620,0,6,135,299,173.87,153.80,163.83,10.1340
28.2590,1621,0,6,135,299,173.87,154.03,163.95,10.1412
28.2778,1622,0,6,135,299,173.84,154.10,163.97,10.1425
28.2974,1623,0,6,135,299,173.74,154.22,163.98,10.1431
28.3160,1624,0,6,135,299,173.72,154.27,164.00,10.1443
28.3352,1625,0,6,135,299,173.75,154.20,163.98,10.1430
28.3551,1626,0,6,135,299,173.68,154.08,163.88,10.1368
28.3737,1627,0,6,135,299,173.69,154.06,163.87,10.1365
28.3962,1628,0,6,135,299,173.81,154.05,163.93,10.1401
28.4166,1629,0,6,135,299,173.85,154.06,163.95,10.1415
28.4379,1630,0,6,135,299,174.00,154.42,164.21,10.1575
28.4576,1631,0,6,135,299,173.82,154.13,163.97,10.1426
28.4759,1632,0,6,135,299,173.78,154.02,163.90,10.1381
28.4954,1633,0,6,135,299,173.71,153.99,163.85,10.1349
28.5161,1634,0,6,135,299,173.75,154.02,163.88,10.1370
28.5372,1635,0,6,135,299,173.95,153.83,163.89,10.1375
28.5572,1636,0,6,135,299,174.07,153.74,163.91,10.1385
28.5776,1637,0,6,135,299,174.06,153.67,163.87,10.1360
28.6006,1638,0,6,135,299,173.84,154.01,163.92,10.1395
28.6221,1639,0,6,135,299,173.82,154.15,163.99,10.1434
28.6409,1640,0,6,135,299,173.79,153.90,163.85,10.1348
28.6635,1641,0,6,135,299,174.02,153.66,163.84,10.1343
28.6853,1642,0,6,135,299,174.07,153.55,163.81,10.1325
28.7030,1643,0,6,135,299,174.10,153.90,164.00,10.1444
28.7243,1644,0,6,135,299,173.91,154.09,164.00,10.1444
28.7429,1645,0,6,135,299,173.85,154.16,164.01,10.1448
28.7609,1646,0,6,135,299,173.79,153.99,163.89,10.1375
28.7779,1647,0,6,135,299,173.82,153.95,163.89,10.1372
28.7965,1648,0,6,135,299,173.94,153.81,163.87,10.1365
28.8166,1649,0,6,135,299,173.95,153.76,163.85,10.1353
28.8379,1650,0,6,135,299,173.94,153.85,163.90,10.1379
28.8571,1651,0,6,135,299,173.76,154.04,163.90,10.1379
28.8742,1652,0,6,135,299,173.71,154.11,163.91,10.1386
28.8930,1653,0,6,135,299,173.74,153.77,163.76,10.1292
28.9109,1654,0,6,135,299,173.79,153.66,163.73,10.1274
28.9309,1655,0,6,135,299,173.87,154.16,164.01,10.1452
28.9510,1656,0,6,135,299,173.88,154.35,164.12,10.1515
28.9704,1657,0,6,135,299,173.97,153.68,163.82,10.1334
